Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,y
34,4,9,2,14,4,4,1,0,0,40,39,FALSE
28,0,9,5,0,1,4,0,0,0,40,26,FALSE
20,4,10,4,12,3,4,1,0,0,40,39,FALSE
30,4,10,0,1,1,2,0,0,0,37,39,FALSE
49,5,14,0,10,1,4,1,99999,0,80,26,TRUE
26,4,10,4,12,0,4,1,0,0,40,39,FALSE
63,4,6,2,1,4,4,1,0,0,45,39,FALSE
36,4,12,4,14,0,4,1,0,0,55,20,FALSE
63,6,13,2,10,4,4,1,0,0,40,39,TRUE
22,4,9,4,1,0,4,0,0,0,10,39,FALSE
40,4,9,2,12,4,4,1,0,0,40,39,TRUE
31,4,4,6,1,0,4,0,0,0,35,39,FALSE
49,4,10,2,3,4,4,1,0,0,50,2,FALSE
35,4,14,4,10,0,4,1,13550,0,55,0,TRUE
23,7,13,4,10,3,4,0,0,0,20,39,FALSE
25,4,11,4,12,0,4,1,27828,0,40,39,TRUE
34,0,9,2,0,4,4,1,0,0,40,39,FALSE
28,4,13,2,3,4,4,1,0,0,45,39,TRUE
44,6,10,0,7,0,4,1,0,2205,35,39,FALSE
33,4,9,5,14,0,4,1,0,0,40,39,FALSE
21,4,10,4,1,0,4,1,2597,0,45,39,FALSE
55,4,7,2,8,4,2,1,0,1672,40,39,FALSE
17,0,7,4,0,3,4,0,0,0,8,39,FALSE
75,6,9,0,12,0,4,1,2346,0,15,39,FALSE
61,4,5,4,7,1,2,0,0,0,40,39,FALSE
53,4,9,0,1,0,4,0,0,0,40,39,FALSE
26,2,12,2,11,4,4,1,0,0,45,39,TRUE
48,4,10,6,12,1,4,1,0,0,50,39,TRUE
28,7,14,2,4,4,4,1,0,0,50,39,TRUE
30,0,13,4,0,0,1,0,0,0,50,36,FALSE
29,4,9,2,6,4,4,1,0,0,45,39,FALSE
25,4,10,0,13,3,4,0,0,0,40,39,FALSE
37,4,9,2,14,4,4,1,0,0,40,39,FALSE
43,2,13,0,10,1,4,0,0,0,55,39,FALSE
40,2,9,2,14,4,4,1,0,0,40,39,FALSE
34,4,6,2,3,4,4,1,0,0,45,39,TRUE
55,4,16,2,10,4,4,1,15024,0,30,39,TRUE
31,2,12,4,13,0,4,1,0,0,20,39,FALSE
21,0,10,4,0,3,4,0,0,0,40,39,FALSE
32,6,9,2,5,4,4,1,0,0,40,22,FALSE
26,7,15,4,10,0,1,1,2463,0,50,19,FALSE
26,4,13,2,10,4,4,1,0,0,50,39,TRUE
44,4,10,2,14,4,4,1,0,0,40,39,FALSE
49,4,9,2,14,4,4,1,0,0,52,39,TRUE
21,0,9,4,0,3,2,0,0,1504,30,39,FALSE
26,4,9,4,1,1,2,0,0,0,30,39,FALSE
40,6,9,2,5,4,4,1,0,0,60,39,FALSE
19,6,7,4,1,0,4,0,0,0,40,39,FALSE
58,4,9,2,5,4,4,1,0,0,40,39,FALSE
61,4,11,2,13,4,4,1,0,0,40,39,TRUE
28,6,10,2,12,3,1,1,0,0,63,35,FALSE
26,4,13,4,5,3,4,1,0,0,40,39,FALSE
64,4,9,4,1,0,4,0,0,0,25,39,FALSE
42,5,13,2,4,4,4,1,0,0,60,39,TRUE
41,4,10,2,13,4,4,1,0,0,40,39,TRUE
45,4,9,4,6,0,4,1,0,0,40,39,FALSE
39,4,13,2,12,4,4,1,0,0,50,39,TRUE
41,2,9,2,8,4,4,1,0,0,40,39,FALSE
51,4,7,5,8,0,2,0,0,0,40,23,FALSE
34,4,11,0,1,1,4,0,0,0,40,39,FALSE
33,4,14,2,4,4,4,1,0,1902,45,11,TRUE
23,4,10,5,8,0,4,1,0,2559,40,39,TRUE
35,6,10,2,3,4,0,1,0,0,60,39,FALSE
41,4,7,0,9,1,4,0,0,0,25,13,FALSE
39,4,14,4,3,0,4,0,0,0,50,39,FALSE
41,4,10,2,12,4,4,1,0,0,55,39,FALSE
33,5,10,2,4,4,4,1,0,0,40,39,FALSE
22,4,9,4,8,2,4,1,0,0,40,39,FALSE
25,4,10,4,4,2,4,0,0,1504,45,39,FALSE
25,4,10,0,7,3,4,0,0,0,40,39,FALSE
77,6,4,3,1,0,4,1,0,0,20,22,TRUE
33,0,11,4,0,3,4,0,0,0,40,39,FALSE
66,4,9,6,12,0,4,0,0,0,40,39,FALSE
19,4,10,4,12,3,4,1,0,0,35,39,FALSE
44,4,9,4,8,1,2,0,0,0,38,39,FALSE
45,5,14,0,12,1,4,0,25236,0,42,39,TRUE
28,4,10,4,12,0,4,1,0,0,50,39,FALSE
19,4,9,4,6,2,4,1,2597,0,40,39,FALSE
43,4,9,2,7,4,2,1,4386,0,40,39,TRUE
39,4,13,2,13,4,4,1,15024,0,40,39,TRUE
33,4,13,2,12,4,4,1,0,0,50,39,FALSE
44,4,9,3,8,0,2,0,0,0,40,23,FALSE
62,4,4,6,7,0,4,0,0,0,40,39,FALSE
40,4,10,2,12,4,4,1,0,0,50,39,TRUE
41,4,9,4,8,0,4,1,0,0,6,20,FALSE
23,2,10,4,8,0,2,1,0,0,30,39,FALSE
48,4,9,2,3,4,4,1,0,0,40,22,TRUE
38,4,14,2,10,4,4,1,0,0,45,39,FALSE
37,4,14,2,4,4,4,1,0,0,50,39,TRUE
45,4,14,2,10,4,4,1,0,0,55,39,TRUE
29,4,9,2,11,4,4,1,0,0,40,39,FALSE
66,2,9,6,1,1,4,0,0,0,25,39,FALSE
19,4,9,4,8,0,4,0,0,0,50,39,FALSE
23,4,5,4,6,2,4,1,0,0,39,26,FALSE
34,4,13,2,13,4,4,1,0,0,40,39,TRUE
39,4,14,4,4,0,4,0,0,0,45,39,FALSE
33,6,9,4,14,0,4,1,0,0,60,39,FALSE
43,4,10,5,12,1,4,0,0,0,10,39,FALSE
27,4,9,2,14,4,4,1,0,0,99,39,FALSE
33,7,10,5,1,3,2,1,0,0,35,39,FALSE
26,4,3,2,5,4,4,1,0,0,30,26,FALSE
56,5,14,0,4,0,4,1,27828,0,60,39,TRUE
46,4,9,2,12,4,4,1,0,0,36,39,FALSE
38,4,12,0,3,1,4,0,0,0,40,39,FALSE
90,4,7,2,3,4,4,1,0,0,40,39,FALSE
72,5,10,2,4,4,4,1,0,0,25,39,TRUE
20,4,9,4,1,1,1,0,0,0,15,39,FALSE
29,4,9,2,3,4,0,1,0,0,48,39,FALSE
49,4,7,2,14,4,4,1,0,0,75,39,FALSE
23,4,9,4,8,1,4,0,0,0,35,39,FALSE
20,4,10,3,12,3,2,0,0,0,18,39,FALSE
57,4,13,2,4,4,1,1,4508,0,40,35,FALSE
46,4,12,0,10,1,4,0,0,0,40,39,FALSE
33,4,13,2,10,4,4,1,0,0,40,39,TRUE
24,4,13,4,12,0,4,1,0,0,55,23,FALSE
49,4,11,2,3,4,4,1,0,0,45,12,FALSE
54,4,9,2,14,4,4,1,0,0,65,39,FALSE
46,1,16,4,10,0,4,0,0,1564,50,39,TRUE
31,6,11,2,3,4,4,1,0,0,50,39,FALSE
43,5,15,2,10,4,4,1,0,1977,40,39,TRUE
18,0,10,4,0,3,4,0,0,0,6,39,FALSE
19,4,9,4,7,3,4,1,0,0,40,39,FALSE
46,4,12,4,1,0,4,1,0,0,40,39,FALSE
43,4,13,0,10,0,4,1,0,0,40,39,FALSE
58,4,9,6,3,1,4,1,0,0,40,39,FALSE
43,6,9,2,12,4,4,1,0,0,45,39,FALSE
37,0,10,5,0,1,4,1,0,0,40,39,FALSE
21,1,8,4,1,3,2,1,0,0,25,39,FALSE
52,7,14,4,1,0,4,1,0,0,70,39,TRUE
34,4,11,2,3,4,4,1,0,0,32,39,TRUE
28,4,11,4,6,3,4,0,0,0,40,39,FALSE
34,4,9,0,14,0,4,1,0,0,40,39,FALSE
29,4,9,2,7,4,4,1,0,0,40,39,TRUE
39,4,9,2,5,4,4,1,0,0,65,39,FALSE
49,4,7,0,7,1,2,0,0,0,35,39,FALSE
35,4,10,2,3,4,2,1,0,0,50,23,TRUE
31,4,10,0,8,3,4,0,0,0,20,39,FALSE
18,4,10,4,6,3,4,1,0,0,30,39,FALSE
47,2,9,2,8,4,4,1,4386,0,40,39,TRUE
46,4,9,2,12,4,4,1,5013,0,50,39,FALSE
43,4,13,2,12,4,4,1,0,0,40,39,TRUE
51,1,9,2,3,4,4,1,4386,0,40,39,TRUE
21,4,10,4,1,0,4,0,0,0,40,39,FALSE
18,0,10,4,0,3,4,1,0,0,40,39,FALSE
31,7,13,2,10,5,4,0,0,1902,35,39,TRUE
39,2,9,2,11,4,4,1,0,1887,40,39,TRUE
58,4,7,2,1,4,4,1,0,0,48,39,FALSE
36,4,14,4,10,0,4,0,0,0,40,39,FALSE
38,4,9,2,7,5,4,0,0,0,40,39,FALSE
31,4,13,2,4,5,4,0,0,1902,35,39,TRUE
19,4,7,4,6,0,4,1,0,0,40,39,FALSE
38,4,11,0,13,0,4,0,0,0,36,39,FALSE
26,4,11,4,10,3,3,0,0,0,60,23,FALSE
38,4,12,0,1,0,4,0,0,0,16,39,FALSE
36,4,10,2,3,4,4,1,0,0,45,39,FALSE
40,4,9,2,4,4,4,1,0,0,45,39,TRUE
25,4,13,4,13,0,2,1,0,0,40,0,FALSE
41,4,13,2,13,5,4,0,0,0,25,39,TRUE
33,4,9,4,12,0,4,1,0,0,45,39,FALSE
63,0,9,2,0,4,4,1,0,0,16,39,FALSE
51,4,9,2,7,4,4,1,0,0,40,39,FALSE
34,4,9,2,12,4,4,1,0,0,40,39,FALSE
33,4,11,0,12,0,4,1,0,0,40,39,FALSE
25,4,6,2,3,4,4,1,0,0,45,39,FALSE
30,6,9,4,12,1,4,1,0,0,66,39,FALSE
19,4,10,4,1,3,4,1,0,0,25,39,FALSE
47,4,9,2,4,5,4,0,0,0,40,39,TRUE
26,4,13,4,1,0,4,0,0,0,40,39,FALSE
21,7,10,4,8,3,4,0,0,0,14,39,FALSE
36,4,9,2,8,4,4,1,0,0,60,39,TRUE
60,4,6,2,7,4,4,1,0,0,40,39,FALSE
28,4,9,4,10,1,2,1,0,0,40,39,FALSE
19,4,9,4,1,3,4,0,0,0,14,39,FALSE
42,4,13,2,10,4,4,1,0,0,90,39,FALSE
36,4,9,5,7,0,2,0,0,0,36,39,FALSE
35,4,9,2,8,5,4,0,0,0,38,39,FALSE
22,4,10,4,1,3,4,0,0,0,25,39,FALSE
54,4,9,2,3,4,4,1,0,0,40,39,TRUE
36,4,13,2,10,4,4,1,0,0,45,39,FALSE
55,4,9,2,14,4,4,1,0,0,65,39,FALSE
57,4,14,2,1,4,4,1,0,0,40,39,FALSE
56,4,4,2,14,4,4,1,0,0,36,39,FALSE
24,4,9,2,4,4,4,1,0,0,50,39,FALSE
35,2,13,2,10,4,4,1,0,0,40,39,TRUE
51,5,7,0,12,0,4,1,0,0,40,39,FALSE
34,4,9,0,4,3,4,1,0,0,44,39,FALSE
36,4,12,0,1,1,4,0,0,0,42,39,FALSE
51,2,5,5,8,2,4,0,0,0,40,39,FALSE
46,5,16,2,10,4,4,1,0,0,60,39,TRUE
42,4,9,0,4,0,2,0,5455,0,50,39,FALSE
25,7,13,4,10,0,4,0,0,0,40,39,FALSE
22,4,9,4,6,2,4,1,0,0,50,39,FALSE
37,4,9,2,3,4,4,1,0,0,40,39,FALSE
48,4,13,0,12,1,4,1,0,0,40,39,TRUE
61,4,13,2,10,4,4,1,15024,0,50,39,TRUE
40,4,8,2,14,4,2,1,0,0,40,23,FALSE
58,5,9,2,4,5,4,0,0,0,20,39,TRUE
52,4,9,3,5,2,4,1,0,0,20,26,FALSE
18,4,7,4,8,3,2,1,0,0,20,39,FALSE
27,4,6,2,7,4,4,1,0,0,40,39,FALSE
48,6,10,2,10,4,4,1,5013,0,45,39,FALSE
63,4,5,2,3,4,4,1,0,0,16,39,FALSE
38,6,9,2,3,4,4,1,0,0,60,39,FALSE
31,4,10,2,1,4,4,1,0,2051,40,39,FALSE
40,6,10,2,10,4,4,1,0,0,60,39,FALSE
41,4,9,0,4,0,4,1,0,0,40,39,FALSE
28,4,13,4,10,0,4,0,2174,0,40,39,FALSE
31,4,15,0,10,0,4,1,14084,0,50,39,TRUE
32,4,11,2,3,4,4,1,0,0,55,39,TRUE
30,4,9,4,6,1,2,1,0,0,72,39,FALSE
39,2,9,0,3,0,4,1,0,1876,40,39,FALSE
28,4,13,2,12,4,4,1,0,0,50,39,FALSE
31,4,9,4,6,2,2,0,0,0,35,39,FALSE
21,0,10,4,0,3,4,1,0,0,20,39,FALSE
33,0,9,5,0,1,4,0,0,0,40,39,FALSE
44,7,14,2,10,4,4,1,0,0,40,39,TRUE
22,4,10,4,5,3,4,1,0,0,25,39,FALSE
42,4,9,2,8,4,4,1,0,0,40,0,FALSE
36,4,12,2,3,4,4,1,0,0,35,39,FALSE
39,4,14,4,4,0,4,1,0,1974,40,39,FALSE
61,4,10,2,4,4,4,1,0,1672,40,39,FALSE
31,4,9,0,14,3,4,1,0,0,40,39,FALSE
21,4,10,4,8,0,4,0,0,0,25,11,FALSE
39,6,10,2,5,4,4,1,2829,0,90,39,FALSE
34,6,9,2,5,4,4,1,0,0,80,39,FALSE
21,4,10,4,8,3,4,1,0,0,15,39,FALSE
75,6,13,6,10,1,4,1,0,0,48,39,TRUE
21,4,10,4,8,3,4,1,0,0,24,39,FALSE
81,4,10,2,12,4,4,1,0,0,15,39,FALSE
54,5,9,0,8,0,4,1,0,0,40,2,FALSE
34,4,13,2,10,4,4,1,0,0,65,20,FALSE
54,6,15,2,10,4,1,1,99999,0,50,30,TRUE
41,4,9,2,8,4,0,1,0,0,45,39,FALSE
61,0,13,0,0,0,4,0,0,0,40,39,FALSE
63,4,9,2,8,4,4,1,2580,0,20,39,FALSE
24,4,10,4,7,0,4,1,0,0,40,39,FALSE
20,4,9,2,1,5,4,0,0,0,40,26,FALSE
44,2,13,0,10,3,4,0,0,0,60,39,FALSE
47,6,13,2,12,4,4,1,0,0,40,39,TRUE
31,4,10,2,3,4,4,1,0,0,40,39,FALSE
41,4,4,0,3,0,4,1,0,1590,40,39,FALSE
53,6,9,2,3,4,4,1,0,0,60,39,FALSE
63,4,9,2,1,5,4,0,3471,0,40,39,FALSE
44,4,14,2,10,4,4,1,0,0,45,39,TRUE
37,4,9,2,3,4,4,1,0,0,46,39,TRUE
28,4,10,2,3,4,4,1,0,0,50,11,TRUE
71,0,10,2,0,4,4,1,0,0,10,39,FALSE
57,4,9,0,1,0,4,0,0,0,40,39,FALSE
22,4,10,4,5,3,4,1,0,0,10,39,FALSE
33,2,13,2,1,4,4,1,0,1848,45,39,TRUE
30,4,10,0,1,3,4,0,0,0,55,39,FALSE
20,4,9,4,3,3,4,1,0,0,40,39,FALSE
28,4,13,4,1,0,4,0,0,0,45,39,FALSE
54,4,7,0,9,1,2,0,0,0,10,39,FALSE
20,4,9,4,6,3,4,1,0,0,35,39,FALSE
34,4,9,2,4,4,4,1,0,0,40,39,FALSE
21,4,10,4,1,3,4,1,0,0,40,39,FALSE
29,7,10,4,8,1,4,0,0,0,40,39,FALSE
51,4,10,0,4,1,4,0,0,0,40,39,FALSE
39,4,9,0,7,0,2,0,0,0,70,39,FALSE
19,4,10,4,1,2,2,0,0,0,38,39,FALSE
22,2,9,4,5,3,4,1,0,0,40,39,FALSE
59,7,10,0,1,0,4,0,0,0,38,39,FALSE
18,4,7,4,12,3,4,1,0,0,13,39,FALSE
22,4,9,4,8,0,4,1,0,0,20,39,FALSE
42,2,10,2,3,4,4,1,0,0,40,39,TRUE
39,4,12,4,3,0,4,1,0,0,40,39,FALSE
31,4,13,2,12,4,4,1,0,0,40,39,TRUE
28,4,7,5,3,1,4,0,0,0,40,39,FALSE
22,4,13,4,4,3,4,0,0,0,7,39,FALSE
67,4,14,4,8,0,4,0,0,0,40,39,FALSE
17,4,7,4,12,3,4,0,0,0,25,39,FALSE
47,1,12,2,1,4,4,1,0,0,40,39,TRUE
23,4,13,4,1,0,4,0,0,0,5,39,FALSE
20,4,9,2,8,5,4,0,0,0,40,29,FALSE
22,4,9,4,12,1,4,0,0,0,40,29,FALSE
47,7,4,2,14,4,4,1,0,0,40,39,FALSE
49,4,10,2,12,5,4,0,0,0,40,39,TRUE
64,0,10,2,0,4,4,1,0,0,20,39,FALSE
35,7,10,0,4,0,2,0,0,0,40,39,FALSE
52,1,10,0,4,0,4,0,0,0,40,39,FALSE
29,4,9,4,12,0,4,0,0,0,40,39,FALSE
73,5,6,6,12,1,4,0,0,0,40,2,FALSE
38,6,9,2,10,4,4,1,0,0,50,39,TRUE
59,6,9,2,4,4,4,1,0,1902,52,39,TRUE
35,4,10,2,3,4,4,1,4064,0,35,39,FALSE
18,4,10,4,12,3,4,0,0,0,15,39,FALSE
24,4,9,2,1,5,2,0,0,0,40,39,FALSE
33,2,13,2,10,4,4,1,0,0,50,39,FALSE
40,4,10,0,4,2,2,0,0,0,55,39,FALSE
55,4,9,6,1,0,4,0,0,0,40,39,FALSE
44,4,9,0,10,0,4,1,0,0,40,39,FALSE
40,4,13,4,10,3,4,0,0,0,60,39,FALSE
22,4,9,0,6,3,4,1,0,0,40,39,FALSE
55,4,10,2,4,5,4,0,0,0,40,39,TRUE
45,4,9,5,13,0,4,0,0,0,26,39,FALSE
47,2,13,4,10,0,4,0,0,0,50,39,TRUE
56,4,9,2,3,4,4,1,0,0,40,39,FALSE
44,4,9,2,7,4,2,1,0,0,40,39,FALSE
32,7,10,4,1,0,4,1,0,0,38,39,FALSE
17,4,6,4,8,3,4,1,0,0,20,39,FALSE
44,4,10,0,4,0,4,1,0,0,50,39,FALSE
32,6,12,4,12,0,4,1,0,0,80,39,FALSE
35,4,13,2,12,4,4,1,0,0,60,39,TRUE
27,4,9,2,8,4,4,1,0,0,40,39,FALSE
32,4,9,2,10,4,4,1,0,0,50,39,FALSE
68,4,7,0,14,0,4,1,0,0,70,39,FALSE
20,4,10,4,8,3,4,0,0,0,20,39,FALSE
33,4,10,0,1,0,2,0,0,0,40,39,FALSE
24,4,5,4,6,3,4,1,0,0,12,39,FALSE
48,4,9,2,3,4,4,1,0,0,45,39,FALSE
45,4,14,0,10,1,4,0,0,0,50,39,FALSE
48,4,10,6,1,0,4,0,0,0,40,39,FALSE
28,4,14,2,10,4,4,1,0,0,45,39,TRUE
60,0,10,2,0,4,4,1,0,0,35,39,TRUE
39,2,14,0,10,1,4,0,0,0,40,39,FALSE
23,4,10,4,8,3,4,1,0,0,30,39,FALSE
23,7,8,4,4,0,4,1,0,0,40,39,FALSE
36,4,10,5,1,2,4,0,0,0,40,39,FALSE
25,4,13,2,10,5,4,0,0,0,40,39,FALSE
52,4,9,4,8,1,4,1,0,0,40,39,FALSE
35,6,9,2,3,4,4,1,0,0,40,39,FALSE
41,4,9,2,4,4,4,1,0,0,40,39,FALSE
45,4,13,2,12,5,4,0,0,0,42,39,TRUE
37,1,14,2,10,4,4,1,0,0,40,0,TRUE
58,4,11,6,10,0,4,0,0,0,40,39,FALSE
67,6,9,2,1,5,4,0,0,0,2,39,FALSE
48,4,9,2,10,5,4,0,0,0,8,39,FALSE
63,4,9,2,3,4,4,1,0,0,48,39,FALSE
24,2,10,2,11,4,4,1,0,0,72,39,TRUE
43,4,10,2,3,4,4,1,0,0,40,39,TRUE
36,4,9,0,14,3,4,1,0,0,60,39,FALSE
32,4,9,2,14,3,4,1,0,0,72,26,FALSE
36,4,10,4,3,0,1,1,0,0,40,25,FALSE
43,4,10,4,1,0,4,0,0,0,50,39,FALSE
27,4,9,4,1,0,2,0,0,0,40,39,FALSE
17,4,7,4,8,3,4,1,0,0,12,39,FALSE
45,4,13,0,12,0,4,0,0,0,46,39,FALSE
41,5,9,2,3,4,4,1,0,0,40,39,FALSE
41,6,9,2,4,4,4,1,0,0,38,39,FALSE
18,0,9,4,0,3,4,0,0,0,35,39,FALSE
48,2,12,5,1,0,2,0,0,0,40,39,FALSE
51,0,11,2,0,4,4,1,0,0,50,39,TRUE
26,4,10,4,8,3,4,0,0,0,24,39,FALSE
54,4,1,2,5,4,4,1,0,0,60,39,FALSE
22,4,10,0,12,3,4,0,0,0,48,20,FALSE
19,4,9,4,14,3,4,1,0,0,35,39,FALSE
47,4,4,0,6,2,2,1,0,0,40,39,FALSE
32,4,9,3,8,1,4,0,0,0,20,39,FALSE
46,4,13,2,4,4,4,1,15024,0,60,39,TRUE
30,4,13,4,13,0,4,0,0,0,40,39,TRUE
35,4,14,4,4,0,1,1,0,0,40,39,FALSE
52,4,11,2,13,4,4,1,5013,0,40,39,FALSE
73,6,8,2,5,4,4,1,0,0,18,39,FALSE
17,4,6,4,8,3,4,1,0,0,10,2,FALSE
32,4,13,5,10,1,4,0,0,0,32,39,FALSE
43,2,14,2,10,4,4,1,0,0,40,39,TRUE
19,0,9,4,0,3,4,1,0,0,40,32,FALSE
26,4,9,4,7,1,3,0,0,0,40,4,FALSE
41,1,14,2,4,4,4,1,0,0,40,39,TRUE
49,4,12,2,12,4,4,1,15024,0,60,39,TRUE
52,7,10,5,11,1,4,1,0,0,40,39,FALSE
35,4,9,5,1,1,4,0,0,0,32,39,FALSE
57,4,7,2,8,4,4,1,0,0,52,39,FALSE
35,4,11,3,10,1,4,0,0,0,44,39,FALSE
33,4,13,4,10,0,4,1,0,0,40,39,FALSE
56,4,4,0,14,1,4,1,0,0,40,39,FALSE
42,4,13,4,12,3,4,1,0,0,60,39,FALSE
17,4,10,4,1,3,4,1,0,0,20,39,FALSE
49,4,9,0,1,0,4,0,0,0,35,39,FALSE
39,4,15,2,10,4,4,1,0,0,45,39,TRUE
34,6,10,0,1,1,4,0,0,0,50,39,FALSE
37,6,10,4,10,0,2,1,0,0,40,39,FALSE
22,4,8,4,8,0,4,1,0,0,35,39,FALSE
27,4,11,2,3,4,4,1,0,0,40,26,FALSE
21,4,10,4,12,3,4,0,0,0,25,39,FALSE
59,0,10,2,0,4,4,1,0,0,40,39,FALSE
44,4,13,2,1,4,4,1,3103,0,40,39,TRUE
53,6,6,3,14,0,4,1,0,0,99,39,FALSE
26,4,7,4,3,0,4,1,0,0,40,39,FALSE
48,4,13,2,4,4,4,1,0,0,45,39,TRUE
39,4,13,2,4,4,4,1,0,0,70,39,FALSE
34,4,9,4,8,1,0,0,0,0,32,39,FALSE
54,7,13,2,4,4,4,1,0,0,38,39,FALSE
36,4,9,2,14,4,4,1,7298,0,50,39,TRUE
60,4,9,2,10,4,4,1,5013,0,40,39,FALSE
50,4,9,2,11,4,4,1,0,0,40,39,TRUE
48,2,13,2,10,4,4,1,0,0,45,39,FALSE
35,4,10,4,1,3,4,0,0,2205,40,39,FALSE
40,6,12,0,10,0,4,0,0,0,50,39,FALSE
30,4,13,2,4,4,4,1,0,0,70,39,FALSE
65,6,10,2,7,4,4,1,6514,0,40,39,TRUE
31,4,9,2,3,4,4,1,0,0,60,39,FALSE
46,2,12,2,1,4,4,1,0,0,40,39,FALSE
67,0,5,0,0,0,4,0,2050,0,40,39,FALSE
62,5,11,2,4,4,4,1,0,0,50,39,FALSE
38,4,13,4,4,1,4,0,0,0,40,5,FALSE
24,4,13,4,8,3,4,0,0,0,30,39,FALSE
24,4,10,4,12,0,1,0,0,0,50,30,FALSE
27,4,13,4,10,0,4,0,0,0,48,39,FALSE
43,7,12,3,8,1,4,0,0,0,30,39,FALSE
48,4,9,0,6,1,1,0,0,0,40,35,FALSE
41,4,9,5,3,0,2,1,0,0,40,39,FALSE
30,4,10,2,13,5,2,0,0,0,45,39,FALSE
38,4,13,2,12,4,4,1,0,0,40,39,TRUE
45,4,15,4,10,0,4,1,0,0,40,39,TRUE
45,4,13,4,10,3,4,1,0,0,40,39,FALSE
55,4,10,0,1,0,4,0,0,0,38,39,FALSE
46,6,4,2,4,4,4,1,0,0,75,12,FALSE
24,4,13,4,10,3,1,1,0,0,40,39,FALSE
31,2,10,4,1,3,0,0,0,0,25,39,FALSE
35,4,9,2,3,4,4,1,0,0,35,39,FALSE
37,2,10,5,1,0,4,0,0,0,40,39,FALSE
29,4,10,2,10,4,4,1,0,0,45,39,FALSE
56,4,13,2,4,4,4,1,0,0,50,39,TRUE
60,0,9,2,0,4,4,1,0,1848,40,39,TRUE
25,4,13,4,4,0,4,1,0,1590,60,39,FALSE
33,4,6,2,7,4,4,1,0,0,40,39,FALSE
44,4,9,4,12,0,4,0,0,0,40,39,FALSE
21,4,9,4,3,3,4,1,0,0,40,39,FALSE
21,4,9,4,1,0,4,1,0,0,40,39,FALSE
46,1,14,2,4,4,4,1,0,0,40,9,TRUE
44,5,10,2,4,4,4,1,0,0,50,39,TRUE
63,4,13,0,4,0,4,0,0,0,40,39,FALSE
44,4,9,2,1,5,4,0,0,0,30,39,FALSE
31,4,10,2,3,4,4,1,0,0,45,26,FALSE
26,4,10,2,4,4,4,1,0,0,42,39,FALSE
37,5,9,4,14,0,4,1,0,0,50,39,FALSE
60,0,10,0,0,0,4,0,0,0,40,39,TRUE
33,4,13,2,3,4,4,1,0,0,45,39,FALSE
38,4,13,2,4,4,4,1,0,0,40,39,FALSE
26,4,11,4,12,3,4,0,0,0,35,39,FALSE
46,5,11,0,4,1,1,0,0,0,63,37,FALSE
24,4,9,4,8,1,4,0,0,0,35,39,FALSE
47,2,14,2,10,4,4,1,0,0,35,39,TRUE
27,4,10,4,13,0,4,0,0,0,30,39,FALSE
46,4,10,2,3,4,4,1,0,0,40,39,FALSE
47,1,12,2,1,4,2,1,0,0,40,39,TRUE
47,4,9,0,1,1,4,1,0,0,40,16,FALSE
69,4,9,6,7,1,4,1,2538,0,40,39,FALSE
32,4,9,2,12,4,4,1,7298,0,40,39,TRUE
51,4,9,2,14,4,2,1,0,0,40,39,FALSE
36,4,9,2,12,4,4,1,0,0,40,39,TRUE
50,2,14,2,10,5,4,0,0,0,40,39,FALSE
29,4,16,2,10,4,1,1,0,0,60,19,FALSE
32,4,15,2,10,4,4,1,3908,0,40,39,FALSE
27,4,6,0,14,0,0,1,0,0,75,39,FALSE
60,4,4,0,1,0,4,0,0,0,35,5,FALSE
31,4,9,2,8,4,4,1,0,0,40,39,FALSE
46,4,12,2,3,4,4,1,0,0,40,39,FALSE
40,2,9,4,1,3,4,0,0,0,40,39,FALSE
39,4,10,2,3,4,2,1,0,0,52,39,TRUE
69,6,4,2,12,4,4,1,0,0,55,39,FALSE
54,5,13,2,4,4,4,1,0,0,40,39,TRUE
56,4,9,0,1,0,4,0,0,0,40,39,FALSE
47,1,10,0,1,0,4,0,0,0,40,39,FALSE
25,4,12,4,13,0,4,0,0,0,45,39,FALSE
34,6,9,2,14,4,4,1,0,0,60,39,FALSE
24,6,4,4,5,3,4,1,0,0,50,39,FALSE
63,4,10,2,3,4,4,1,10566,0,45,39,FALSE
29,2,14,2,10,4,4,1,0,0,50,39,FALSE
64,4,10,2,1,4,4,1,0,0,40,39,FALSE
44,4,13,4,10,0,4,1,0,0,40,39,FALSE
26,4,9,4,3,2,4,1,0,0,60,39,FALSE
36,4,6,0,8,0,4,0,0,0,40,39,FALSE
55,7,13,2,1,4,4,1,7688,0,38,39,TRUE
37,4,9,2,6,5,4,0,0,0,40,39,TRUE
37,4,6,4,7,0,4,1,0,0,65,39,FALSE
63,4,13,2,10,5,4,0,7688,0,36,39,TRUE
33,4,9,2,14,4,4,1,0,0,60,39,FALSE
19,4,10,4,1,3,4,0,0,0,10,39,FALSE
57,2,14,2,10,5,2,0,0,1977,40,39,TRUE
31,4,12,2,12,4,4,1,4386,0,45,39,TRUE
20,0,10,4,0,3,4,0,0,0,30,39,FALSE
58,2,9,2,4,4,4,1,7298,0,40,39,TRUE
20,0,10,4,0,3,4,0,0,0,20,39,FALSE
25,4,10,2,12,4,4,1,0,0,40,39,FALSE
40,4,9,0,1,1,4,0,0,0,40,39,FALSE
